,text_id,num_len,num_tokens,val_text,val_label_1,val_score_1,val_label_2,val_score_2,val_label_3,val_score_3
273,-3451155303103471005,741,258,"- Análisis y apoyo para el desarrollo de las aplicaciones COFFEE-IEC, en colaboración con otros órganos competentes.

Perfil formativo/Cursos de formación:

- 78 Fondos 2020.
- 109 Inglés.
- 125 Liderazgo.
- 179 Representación gráfica.

Méritos específicos:

- Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 8,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 7,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 8,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 6,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 4,00 pts.).



---


Nv/GR/

Pág. 41548",Convocatorias y Resultados Generales (Empleo y Educación),0.65,Planes de Estudio y Normativas Educativas,0.55,Informes y Comunicaciones de Interés General,0.45
274,-5500689865863259646,1709,562,"|CE|ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/EN.º|Orden N.º|Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|
|---|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB|- MADRID|1|Descripción del puesto de trabajo:|107|1| |4671588|DIRECTOR / DIRECTORA DE PROGRAMA|26|12.968,34|AE EX11| |
|CDSB|- MADRID|2|Análisis de coherencia y conformidad de las Solicitudes de Reembolso de Fondos Europeos FEDER que llegan a la Autoridad de Certificación, procedentes de la Subdirección General de Gestión del Fondo Europeo de Desarrollo Regional.| | | | | | | | | |
|CDSB|- MADRID|2|Elaboración y envío a la Comisión de las SPaCES (Solicitudes de Pago a la Comisión Europea) de Fondos FEDER a través de la aplicación de SFC (“Sistema Común de Gestión Compartida”) que conexiona la aplicación de Fondos 2020 con la aplicación de Fondos Estructurales de la Unión Europea.| | | | | | | | | |
|CDSB|- MADRID|2|Elaboración y envío a la Comisión de las “Cuentas Anuales de Fondos FEDER” con sus Apéndices, incluyendo la descertificación de gastos que resultasen irregulares o sujetos a una Retirada Preventiva o que estuviesen sobrecontabilizados.| | | | | | | | | |
|CDSB|- MADRID|2|Tramitación de las Solicitudes de Pago a la Comisión de otros Fondos Europeos: Fondos de Solidaridad, Transición Justa y Brexit.| | | | | | | | | |
|CDSB|- MADRID|2|Análisis y apoyo para el desarrollo de las aplicaciones COFFEE-IEC, en colaboración con otros órganos competentes.| | | | | | | | | |

Perfil formativo/Cursos de formación:

- 44 Contratación Fondos Europeos.
- 46 Control financiero.
- 78 Fondos 2020.
- 79 Fondos estructurales.

Méritos específicos:",Convocatorias y Resultados de Oposiciones,0.75,Normativas Temporales y Urgentes,0.65,Medidas y Políticas Sectoriales,0.6
275,2332821376172088219,476,181,"- 1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 7,00 pts.).
- 2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 8,00 pts.).
- 3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 8,00 pts.).
- 4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 6,00 pts.).
- 5. Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 4,00 pts.).



---",Convocatorias y Resultados de Oposiciones,0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.6,Anuncios de Concursos y Adjudicaciones de Plazas,0.55
276,3774074841983981240,1816,533,"|CE|ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/EN.º|Orden N.º|Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|
|---|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB|-|MADRIDA1|Descripción del puesto de trabajo:|108 1 763082 DIRECTOR / DIRECTORA DE PROGRAMA|26 12.968,34 AE EX11| | | | | | | |
|CDSB|-|MADRIDA2|La contabilización y tramitación de las propuestas de pago a los destinatarios de los programas operativos cofinanciados por los distintos Fondos Estructurales (FEDER, FTJ y Fondo de Solidaridad), para los distintos periodos de Programación. Manejo de documentos contables y relaciones con la Intervención delegada.|La gestión contable y el seguimiento de la información económico-financiera con incidencia en la ejecución presupuestaria, mediante herramientas que integren dicha información, por medio del manejo de hojas de cálculo, bases de datos y paquetes específicos (FONDOS 2007, FONDOS 2020, CERTEX, SIC3 y CoFFEE-IEC).|Asistencia a Organismos intermedios en la cancelación de anticipos reembolsables, cargados en la aplicación PRESYA, así como en cualquier otra gestión presupuestaria relativa a los Fondos. Apoyo a dichos organismos en auditorías de TCE, IGAE, etc.|Realización de actuaciones necesarias para la finalización y cierre de los programas operativos de los diferentes periodos de programación FEDER. Conocimientos y manejo de la reglamentación comunitaria, y nacional relacionada con los Fondos Comunitarios, así como la normativa presupuestaria nacional.|Análisis y apoyo para el desarrollo de las aplicaciones COFFEE-IEC, en colaboración con otros órganos competentes.| | | | | |

Perfil formativo/Cursos de formación:

- 78 Fondos 2020.
- 79 Fondos Estructurales.
- 109 Inglés.

Méritos específicos:",Convocatorias y Resultados de Oposiciones,0.75,Reglamentos y Normativas Generales,0.65,Planes de Estudio y Normativas Educativas,0.55
277,2548283551884051670,461,166,"- Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 8,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 8,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 6,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 7,00 pts.).
- Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 4,00 pts.).



---",Convocatorias y Resultados Generales (Empleo y Educación),0.75,Convocatorias y Resultados de Oposiciones,0.65,Anuncios de Concursos y Adjudicaciones de Plazas,0.6
278,-8199188406826804484,3126,997,"|---|---|---|---|---|
|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/EN.º|Orden N.º|Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|
|CDSB|- MADRIDA1|Descripción del puesto de trabajo:|109|1|3438623|JEFE / JEFA DE SERVICIO|26|12.410,86|AE EX11|
| |- MADRIDA2|- Análisis de los resultados de las auditorías de gasto. Estudio, interpretación y tratamiento de irregularidades por incumplimiento del derecho nacional e internacional.| | |
| | |- Gestión de archivos de datos, carga y descarga de ficheros de información. Manejo de hojas de cálculo complejas.| | |
| | |- Gestión de datos sensibles en lo relativo a lucha contra el fraude. Tratamiento de información y detección de posibles sospechas de fraude en los certificados de gasto.| | |
| | |- Coordinación y liderazgo de equipos humanos. Relaciones con otros organismos de la Administración Pública.| | |
| | |Perfil formativo/Cursos de formación:| | |
| | |- 104 Hoja de cálculo.| | |
| | |- 98 Gestión pública de datos.| | |
| | |- 93 Gestión directiva.| | |
| | |- 125 Liderazgo.| | |
| | |Méritos específicos:| | |
| | |1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 9,00 pts.).| | |
| | |2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 9,00 pts.).| | |
| | |3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 8,00 pts.).| | |
| | |4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 7,00 pts.).| | |
| |- MADRIDA2|Descripción del puesto de trabajo:|110|1|5105447|JEFE / JEFA DE SECCION N2222|5.364,66|AE EX11|
| | |- MADRIDC1- Apoyo en el diseño y desarrollo de las aplicaciones informáticas de gestión relativas a los Programas INTERREG. Gestión de ficheros, bases de datos y automatización de procedimientos.| | |
| | |- Enlace y Coordinación en materia informática con los equipos técnicos de las Autoridades de Gestión de los Programas Operativos y con los equipos de la Oficina de Informática Presupuestaria. Segurización del intercambio de información.| | |
| | |- Interpretación y detección de las necesidades relativas a la gestión económica de los Programas Operativos para su adecuada tramitación informática.| | |
| | |- Elaboración de presentaciones Power Point a partir de macros desarrolladas con Excel que faciliten el seguimiento de la gestión financiera de los Programas Operativos.| | |
| | |Perfil formativo/Cursos de formación:| | |
| | |- 35 Capacitación digital.| | |
| | |- 104 Hoja de cálculo.| | |
| | |- 54 Desarrollo de aplicaciones.| | |
| | |Méritos específicos:| | |
| | |1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 10,00 pts.).| | |
| | |2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 10,00 pts.).| | |
| | |3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 5,00 pts.).| | |
| | |4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 4,00 pts.).| | |
| | |5. Conocimiento del Idioma Inglés (máx: 4,00 pts.).| | |",Convocatorias y Resultados de Oposiciones,0.75,Nombramientos y Ceses,0.65,Reglamentos y Normativas Generales,0.55
279,6670574816167975853,1719,567,"---


|N.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/E|
|---|---|---|---|---|---|---|---|---|---|---|---|
|111|1|5556637|SECRETARIO / SECRETARIA DE SUBDIRECTOR|MADRID|C1|AE|EX|11| |De Agenda y reuniones, manejo del buzón de la S.G, registro de entrada y salida, archivo de documentación física y electrónica. Conocimiento de inglés para el desarrollo de las funciones descritas. Manejo de herramientas paquete Office: Word, Excel, Power Point. Aplicaciones administración general del Estado (GEISER, SOROLLA...).| |

Perfil formativo/Cursos de formación:

- 85 GEISER.
- 104 Hoja de cálculo.
- 197 SOROLLA.

Méritos específicos:

1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 11,00 pts.).
2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 11,00 pts.).
3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 11,00 pts.).



|N.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/E|
|---|---|---|---|---|---|---|---|---|---|---|---|
|112|1|5561669|JEFE / JEFA DE SECCION|MADRID|A2|A3|EX|11| |Funciones relacionadas con la asistencia al sistema de atención a usuarios de COFFEE. Funciones para el apoyo a la ejecución del PRTR. Funciones de asistencia administrativa a la unidad.| |

Perfil formativo/Cursos de formación:

- 18 Aplicaciones UE.
- 97 Gestión presupuestaria.
- 44 Contratación Fondos Europeos.
- 29 Bases de datos.
- 148 OFFICE.

Méritos específicos:",Nombramientos y Ceses,0.75,Convocatorias y Resultados de Oposiciones,0.65,Reglamentos y Normativas Generales,0.6
280,-7205776302902964323,1298,477,"1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 9,50 pts.).
2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 14,50 pts.).
3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 9,00 pts.).



---
# 


|CE|ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/EN.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|
|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB|- MADRID|C1|Descripción del puesto de trabajo:|113 1 5556640|SECRETARIO / SECRETARIA DE SUBDIRECTOR|16 7.119,00 AE EX11 GENERAL|- MADRID| | | | |

Perfil formativo/Cursos de formación:

- - 29 Bases de datos.
- - 148 OFFICE.
- - 18 Aplicaciones UE.
- - 104 Hoja de cálculo.

Méritos específicos:

- 1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 6,00 pts.).
- 2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 7,00 pts.).
- 3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 6,00 pts.).
- 4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 8,00 pts.).
- 5. Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 6,00 pts.).",Convocatorias y Resultados de Oposiciones,0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.6,Nombramientos y Ceses,0.55
281,-5062583283798620588,1540,497,"---
# 




|N.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/E|
|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB - MADRID|A1|Descripción del puesto de trabajo:|114|1|5561678|DIRECTOR / DIRECTORA DE PROGRAMA|26|16.028,74|A3|EX11| |
|CDSB - MADRID| | | | | |A2|Análisis técnico de las reformas e inversiones contenidas en el PRTR.|Análisis de cumplimiento de hitos y objetivos del PRTR.|Elaboración de informes en relación con las medidas, hitos y objetivos del PRTR.|Participación en la propuesta de medidas correctoras precisas para el adecuado funcionamiento del sistema de control del Mecanismo de Recuperación y Resiliencia.|Participación en la definición funcional del sistemas de información de gestión y seguimiento del PRTR.|Perfil formativo/Cursos de formación:|139 Normativa contratos.|146 Normativa subvenciones.|28 Base de Datos Nacional de Subvenciones.|154 Plan de recuperación.|147 Normativa UE.|Méritos específicos:|1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 8,00 pts.).|2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 8,00 pts.).|3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 6,00 pts.).|4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 6,00 pts.).|5. Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 5,00 pts.).|



---",Convocatorias y Resultados de Oposiciones,0.75,Nombramientos y Ceses,0.65,Reglamentos y Normativas Generales,0.55
282,5553045979811393366,2342,737,"|N.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/E|
|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB|- MADRID|A2| |JEFE / JEFA DE SECCION|22|6.049,40|A3|EX11| | | |
| | | |Descripción del puesto de trabajo:|Elaboración de informes de ejecución presupuestaria, proyectos de gasto, ayudas, desarrollo normativo, etc.|Seguimiento de la información económico-financiera y presupuestaria del Plan de Recuperación, Transformación y Resiliencia.|Utilización de aplicaciones informáticas de gestión y seguimiento contable y presupuestario.|Gestión de cuentas de correo compartido y archivo de documentación.| |Perfil formativo/Cursos de formación:|144 Normativa presupuestaria.|95 Gestión económico financiera|97 Gestión presupuestaria.|154 Plan de recuperación.| |Méritos específicos:|1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 9,00 pts.).|2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 9,50 pts.).|3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 6,00 pts.).|4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 8,50 pts.).|
|CDSB|- MADRID|A2| |JEFE / JEFA DE SECCION|22|6.049,40|A3|EX11| | | |
| | | |Descripción del puesto de trabajo:|Elaboración de informes de ejecución presupuestaria, proyectos de gasto, ayudas, desarrollo normativo, etc.|Seguimiento de la información económico-financiera y presupuestaria del Plan de Recuperación, Transformación y Resiliencia.|Utilización de aplicaciones informáticas de gestión y seguimiento contable y presupuestario.|Gestión de cuentas de correo compartido y archivo de documentación.| |Perfil formativo/Cursos de formación:|144 Normativa presupuestaria.|95 Gestión económico financiera.|97 Gestión presupuestaria.|154 Plan de recuperación.| |Méritos específicos:|1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 9,00 pts.).|2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 9,50 pts.).|3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 6,00 pts.).|4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 8,50 pts.).|",Nombramientos y Ceses,0.75,Reglamentos y Normativas Generales,0.65,"Ayudas, Subvenciones y Becas",0.55
283,20256111593572610,1610,522,"---


Nv/GR/

Pág. 41555
CE ADM Cuerpo Tit. req. Form. req. Observ. Información relacionada con el puesto de trabajo M/EN.º Orden N.º Plazas Código puestoDenominación del puesto de trabajoProvincia/Localidad

|CDSB - MADRIDA2|Descripción del puesto de trabajo:117 1 5561691 JEFE / JEFA DE SECCION22 6.049,40 A3 EX11|
|---|---|
|CDSB - MADRIDC1|- Elaboración de informes de ejecución presupuestaria, proyectos de gasto, ayudas, desarrollo normativo, etc.|
| |- Seguimiento de la información económico-financiera y presupuestaria del Plan de Recuperación, Transformación y Resiliencia.|
| |- Utilización de aplicaciones informáticas de gestión y seguimiento contable y presupuestario.|
| |- Gestión de cuentas de correo compartido y archivo de documentación.|
|Perfil formativo/Cursos de formación:|- 144 Normativa presupuestaria.|
| |- 95 Gestión económico financiera.|
| |- 97 Gestión presupuestaria.|
| |- 154 Plan de recuperación.|
|Méritos específicos:|1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 9,00 pts.).|
| |2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 9,50 pts.).|
| |3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 6,00 pts.).|
| |4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 8,50 pts.).|

S. DE E. DE HACIENDA - S.GRAL. DE FINANCIAC. AUTONOMICA Y LOCAL GABINETE TECNICO

Nv/GR/

N.º Orden N.º Plazas Código puestoDenominación del puesto de trabajoProvincia/LocalidadCE ADM Cuerpo Tit. req. Form. req. Observ. Información relacionada con el puesto de trabajo M/E","Ayudas, Subvenciones y Becas",0.75,Reglamentos y Normativas Generales,0.65,Documentos y Estrategias Nacionales,0.55
284,-708261516167409093,1271,420,"|CDSB - MADRID|Descripción del puesto de trabajo:118 1 4042231 CONSEJERO TECNICO / CONSEJERA TECNICA28 20.513,08 A1 A1 EX11|
|---|---|
|CDSB - MADRID|- Seguimiento de expedientes de contratación suministros y servicios.|
| |- Seguimiento en la gestión de la RPT, evaluación de necesidades de personal y provisión de puestos de trabajo.|
| |- Supervisión de la gestión económica, presupuestaria y contable.|
| |- Coordinación y supervisión de la intranet, expedientes de transparencia, de base de datos nacional de subvenciones y convenios.|
| |- Coordinación de régimen interior, espacios físicos y registro.|
|Perfil formativo/Cursos de formación:|- 139 Normativa contratos.|
| |- 95 Gestión económica financiera.|
| |- 28 Base de Datos Nacional de Subvenciones.|
|Méritos específicos:|1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 5,50 pts.).|
| |2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 11,00 pts.).|
| |3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 5,50 pts.).|
| |4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 5,50 pts.).|
| |5. Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 5,50 pts.).|



---",Convocatorias y Resultados de Oposiciones,0.65,Reglamentos y Normativas Generales,0.55,"Ayudas, Subvenciones y Becas",0.45
285,4413387948449453964,2444,810,"|N.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/E|
|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB - MADRIDA1|Descripción del puesto de trabajo:| |119|1|2775838|JEFE / JEFA DE SERVICIO|26|16.028,74|AE|EX11| |
| |- Aplicación general del sistema de financiación de comunidades autónomas de régimen común.| |- Gestión económica y presupuestaria del Estado en relación con los sistemas de financiación de comunidades autónomas.| | | | | | |- Utilización de aplicaciones relacionada con las funciones ejercidas: SOROLLA, SIC, 5NET.| |
| |Perfil formativo/Cursos de formación:| |- 1 Accesibilidad.| |- 70 Financiación autonómica.| |- 65 Estabilidad presupuestaria y sostenibilidad financiera.| | | | |
| |Méritos específicos:| |1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 15,00 pts.).| |2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 15,00 pts.).| |3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 3,00 pts.).| | | | |
|CDSB - MADRIDA1|Descripción del puesto de trabajo:| |120|1|5005542|JEFE / JEFA DE SERVICIO|26|16.028,74|AE|EX11| |
| |- Gestión, seguimiento y control de los Fondos de Compensación Interterritorial.| |- Elaboración y gestión económica de convenios con las Comunidades Autónomas dentro de las relaciones financieras con otros entes territoriales.| |- Tramitación y gestión de transferencias derivadas de las relaciones financieras con las Comunidades Autónomas.| |- Apertura, cierre, gestión y seguimiento del presupuesto.| | | | |
| |- Utilización de aplicaciones relacionadas con la actividad de la unidad: REOICO/RECESPE, BDNS, SOROLLA.| | | | | | | | | | |
| |Perfil formativo/Cursos de formación:| |- 197 SOROLLA.| |- 104 Hoja de cálculo.| |- 98 Gestión pública de datos.| | | | |
| |Méritos específicos:| |1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 10,00 pts.).| |2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 10,00 pts.).| |3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 10,00 pts.).| |4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 2,00 pts.).| |5. Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 1,00 pts.).| |",Reglamentos y Normativas Generales,0.75,Leyes de Comunidades Autónomas,0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.55
286,-1610546806593897035,5,2,"---
#",Anuncios de Concursos y Adjudicaciones de Plazas,0.75,Licitaciones y Adjudicaciones Públicas,0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.55
287,-5421409864187329190,2219,795,"|N.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/E|
|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB - MADRIDA1|Descripción del puesto de trabajo:|121|1|4874321|JEFE / JEFA DE SERVICIO N2626|12.968,34 AE EX11| | | | | |
|CDSB - MADRIDA2|Seguimiento y gestión de mecanismos adicionales de financiación para CCAA previstos en la DA 1ª Ley Orgánica 2/2012 de Estabilidad y Sostenibilidad Financiera (LOEPSF).| | | | | | | | | | |
| |Utilización y seguimiento de la aplicación SIGLA (Sistema Integrado de Gestión de Liquidez Autonómica) para la gestión del Fondo de Financiación a Comunidades Autónomas (FFCCAA).| | | | | | | | | | |
| |Tramitación de expedientes de Aportación Patrimonial al FFCCAA. Utilización de aplicaciones de gestión de expedientes como Aplicación SOROLLA2.| | | | | | | | | | |
| |Colaboración en la preparación de los Acuerdos CDGAE, preparación de extractos e instrucciones para la formalización de los contratos de préstamo con CCAA.| | | | | | | | | | |
| |Gestión presupuestaria de los fondos de sostenibilidad financiera de CCAA y presentación de los PEC en aplicación @FINANCIA.| | | | | | | | | | |
| |Perfil formativo/Cursos de formación:| | | | | | | | | | |
| |- 65 Estabilidad presupuestaria y sostenibilidad financiera.| | | | | | | | | | |
| |- 41 Contabilidad.| | | | | | | | | | |
| |- 148 OFFICE.| | | | | | | | | | |
| |- 24 Auditoría.| | | | | | | | | | |
| |- 212 Valoración del patrimonio.| | | | | | | | | | |
| |Méritos específicos:| | | | | | | | | | |
| |1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 8,00 pts.).| | | | | | | | | | |
| |2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 7,00 pts.).| | | | | | | | | | |
| |3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 6,00 pts.).| | | | | | | | | | |
| |4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 6,00 pts.).| | | | | | | | | | |
| |5. Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 6,00 pts.).| | | | | | | | | | |",Reglamentos y Normativas Generales,0.75,Leyes de Comunidades Autónomas,0.65,Convocatorias y Resultados Generales (Empleo y Educación),0.55
288,-9217033099027637141,3,1,---,Reglamentos y Normativas Generales,0.75,Documentos y Estrategias Nacionales,0.65,Informes y Estrategias de Política,0.6
289,3881362358835001211,2746,893,"|N.º Orden|N.º Plazas|Código puesto|Denominación del puesto de trabajo|Provincia/Localidad|CE ADM|Cuerpo|Tit. req.|Form. req.|Observ.|Información relacionada con el puesto de trabajo|M/E|
|---|---|---|---|---|---|---|---|---|---|---|---|
|CDSB|- MADRIDA1|Descripción del puesto de trabajo:122|1|2395533|JEFE / JEFA DE SERVICIO DE SISTEMAS INFORMATICOS|26|12.968,34|AE|EX11| | |
| |- MADRIDA2|- Control y gestión de la plataforma informática CIMCA.|- Tratamiento y depuración de la información económico-financiera suministrada por las CC.AA. para la elaboración de la ejecución presupuestaria mensual.|- Análisis y seguimiento de la ejecución presupuestaria mensual de las CC.AA.|- Análisis de la información suministrada por las CC.AA. en relación a los planes de ajuste y planes económico-financieros regulados en la LOEPSF.|- Tareas de colaboración en las publicaciones relativas a la ejecución presupuestaria mensual y a la normativa de estabilidad presupuestaria.|Perfil formativo/Cursos de formación:|- 207 Tratamiento de textos.|- 65 Estabilidad presupuestaria y sostenibilidad financiera.| | |
| | |- 85 GEISER.|Méritos específicos:|1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 5,00 pts.).|2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 7,00 pts.).|3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 7,00 pts.).|4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 7,00 pts.).|5. Experiencia y/o conocimiento en tareas similares a las de la Función 5 (máx: 7,00 pts.).| | | |
|CDSB|- MADRIDA1|Descripción del puesto de trabajo:123|1|1889183|JEFE / JEFA DE SERVICIO|26|12.410,86|AE|EX11| | |
| |- MADRIDA2|- Recepción y seguimiento de la información periódica remitida por las CC.AA. en materia de estabilidad presupuestaria, especialmente en el ámbito del ciclo presupuestario de las CC.AA.|- Tratamiento, homogeneización y depuración de la información presupuestaria y financiera de las CCAA.|- Elaboración de informes estadísticos sobre la información presupuestaria y financiera de las CCAA.|- Control de herramientas de gestión CIPREX y CILEX.|Perfil formativo/Cursos de formación:|- 70 Financiación autonómica.|- 186 Seguridad en las TIC.|- 65 Estabilidad presupuestaria y sostenibilidad financiera.| | |
| | |Méritos específicos:|1. Experiencia y/o conocimiento en tareas similares a las de la Función 1 (máx: 8,00 pts.).|2. Experiencia y/o conocimiento en tareas similares a las de la Función 2 (máx: 8,00 pts.).|3. Experiencia y/o conocimiento en tareas similares a las de la Función 3 (máx: 8,00 pts.).|4. Experiencia y/o conocimiento en tareas similares a las de la Función 4 (máx: 9,00 pts.).| | | | | |",Convocatorias y Resultados de Oposiciones,0.75,Nombramientos y Ceses,0.65,Reglamentos y Normativas Generales,0.55
290,-8543148266958277996,5,2,"---
#",Normativas Generales,0.85,Reglamentos y Normativas Generales,0.82,Publicaciones por Órgano Emisor,0.75
